n,replicate,variant,label,nrmse,calibrated_nrmse,norm_ratio,cosine,scale
512,35,oo,oracle rows + oracle-fit directions,0.2810102037406051,0.2706513051590543,1.0382724596683135,0.962677449105203,0.9271915479803248
512,35,ft,RFD rows + true directions,0.6795247592640697,0.6033237431187699,1.110153306219033,0.7974963705178582,0.7183659824731562
512,35,of,oracle rows + RFD directions,0.2811315705967132,0.2709159472474006,1.037699675019757,0.9626030072293787,0.9276315974668222
512,35,ff,complete RFD,0.6813248807121212,0.6046550922419948,1.1104871272182009,0.7964874257801092,0.7172414756173995
512,35,fixed,fixed-centre comparator,0.3820637731340805,,,,
512,34,ot,oracle rows + true directions,0.2994862428822623,0.2876597435052519,1.0410626289476883,0.957732672496085,0.919956826674459
512,34,oo,oracle rows + oracle-fit directions,0.3010524932575179,0.2892653510571379,1.0406645406166584,0.9572489522991346,0.9198439217808894
512,34,ft,RFD rows + true directions,0.9321653093796998,0.7059466452753772,1.3170108570624897,0.708265016801226,0.537782215691803
512,34,of,oracle rows + RFD directions,0.3006550654906861,0.2890444679976078,1.0400608464579386,0.9573156718240752,0.9204419867206202
512,34,ff,complete RFD,0.935077626329917,0.7077682035806366,1.3175374798361863,0.7064447395233675,0.5361856875686011
512,34,fixed,fixed-centre comparator,0.453650182354909,,,,
512,36,ot,oracle rows + true directions,0.2696469302909712,0.2590849417773002,1.0405837846015542,0.9658545402617584,0.928185269225188
512,36,oo,oracle rows + oracle-fit directions,0.2697336423313027,0.2591210822954873,1.0407614821565472,0.9658448450501848,0.9280174772118498
512,36,ft,RFD rows + true directions,0.8386118528832023,0.6381424539377549,1.3140176128798682,0.7699183128633197,0.5859269353140003
512,36,of,oracle rows + RFD directions,0.2703675530203074,0.2598076735528456,1.0404840844120913,0.965660381688644,0.928087604755891
512,36,ff,complete RFD,0.8403584971526898,0.6388823304318263,1.3152273325104726,0.769304470194993,0.5849212916876994
512,36,fixed,fixed-centre comparator,0.3878605886392667,,,,
512,37,ot,oracle rows + true directions,0.2831997447712856,0.27409389878005,1.032939372659144,0.9617029347212952,0.9310352186939478
512,37,oo,oracle rows + oracle-fit directions,0.2827213568753638,0.2737852849207261,1.0323102219946088,0.961790838883838,0.9316877992600764
512,37,ft,RFD rows + true directions,0.6557692339937762,0.5975777628715974,1.071874112173694,0.801810961088321,0.7480458311119188
512,37,of,oracle rows + RFD directions,0.2843931669358057,0.2758353163540399,1.030446166467277,0.961204909606618,0.9328045859027828
512,37,ff,complete RFD,0.658593768729723,0.5999467273859485,1.0717193151096145,0.8000399516892207,0.7465013837204133
512,37,fixed,fixed-centre comparator,0.4186224070408066,,,,
512,39,ot,oracle rows + true directions,0.2855509891800583,0.270704773287768,1.0535375666360725,0.9626624152418222,0.9137428466984684
512,39,oo,oracle rows + oracle-fit directions,0.286417438316516,0.2714197508715271,1.053928378521514,0.9624610739332988,0.91321297874479
512,39,ft,RFD rows + true directions,0.7822496210098892,0.6496320469494897,1.1960155420438,0.7602487774250061,0.6356512525964855
512,39,of,oracle rows + RFD directions,0.2864180989925916,0.27168907126063,1.053051372448668,0.9623850832995784,0.913901361774723
512,39,ff,complete RFD,0.7844785832113352,0.6508889134733128,1.1970659747886367,0.7591729857664397,0.6341947743527544
512,39,fixed,fixed-centre comparator,0.4617718349843228,,,,
512,38,ot,oracle rows + true directions,0.2812386109225552,0.2691258740875757,1.044753160476575,0.963105011873886,0.9218493404074084
512,38,oo,oracle rows + oracle-fit directions,0.2824963846203322,0.2702028286973246,1.0452330213826824,0.9628034230121764,0.9211375868498066
512,38,ft,RFD rows + true directions,0.7619309771939786,0.6436593369723571,1.1730393338878198,0.7653121310473953,0.6524181320594862
512,38,of,oracle rows + RFD directions,0.2825964819816411,0.2711572655433102,1.042124686263708,0.9625350577215744,0.9236275374806796
512,38,ff,complete RFD,0.7684955776928298,0.6482036171147786,1.1742836255646072,0.7614670516570742,0.6484524139480812
512,38,fixed,fixed-centre comparator,0.3885559818203412,,,,
512,41,ot,oracle rows + true directions,0.2772049687490089,0.2683499738160212,1.0328260664015545,0.9633214891991878,0.9327044703233274
512,41,oo,oracle rows + oracle-fit directions,0.2775521385747254,0.2686291709513158,1.0330545444646375,0.9632436703731873,0.9324228575678656
512,41,ft,RFD rows + true directions,0.6348104077668246,0.5599076065392803,1.127700042274773,0.8285550507597276,0.7347299988464872
512,41,of,oracle rows + RFD directions,0.2788034717085872,0.2700375874229347,1.0322117104663349,0.9628497813152376,0.932802613603598
512,41,ff,complete RFD,0.637639573427623,0.5619543286471969,1.1284846367598047,0.8271682613076241,0.7329902724087196
512,41,fixed,fixed-centre comparator,0.4561883021662169,,,,
512,40,ot,oracle rows + true directions,0.288442332954228,0.2767104486958712,1.0423800403181138,0.9609533430830706,0.9218838676053378
512,40,oo,oracle rows + oracle-fit directions,0.2889094253216809,0.2771916068698873,1.0422607729086486,0.9608146611500524,0.9218563013445248
512,40,ft,RFD rows + true directions,0.8258234780394519,0.6879746125268782,1.182544724330891,0.7257347535556581,0.6137059669910533
512,40,of,oracle rows + RFD directions,0.2889545948956878,0.2776618006120488,1.0406706518153748,0.960678887287982,0.9231344091544686
512,40,ff,complete RFD,0.828906028745821,0.6900788088339693,1.1829470818569836,0.7237342313296298,0.6118060921148865
512,40,fixed,fixed-centre comparator,0.4238117686019799,,,,
512,42,ot,oracle rows + true directions,0.2902503245165108,0.2811769293260819,1.031661399097709,0.9596559458549484,0.930204373929531
512,42,oo,oracle rows + oracle-fit directions,0.2898454843731706,0.2808629750751015,1.031346719027649,0.9597478779512684,0.9305773317979004
512,42,ft,RFD rows + true directions,0.6424862121844352,0.5624321090436875,1.137421407281752,0.8268434692955312,0.7269455841098943
512,42,of,oracle rows + RFD directions,0.2897393842324035,0.2809549434646451,1.0305251295151234,0.9597209593120172,0.9312931163198124
512,42,ff,complete RFD,0.6440883141534721,0.5639144669137965,1.137040896486847,0.8258331998686714,0.7263003489322818
512,42,fixed,fixed-centre comparator,0.4184187621531955,,,,
512,45,ot,oracle rows + true directions,0.275836159788481,0.2653909759834473,1.039328754003093,0.9641408765665695,0.9276572719200455
512,45,oo,oracle rows + oracle-fit directions,0.2754691155390869,0.2651376235843583,1.0389452708674705,0.96421057895049,0.9280667673143356
512,45,ft,RFD rows + true directions,0.6630932406318446,0.5831300936218482,1.1280557418419248,0.812378787212329,0.7201583725692948
512,45,of,oracle rows + RFD directions,0.2749906624192397,0.2647445536518407,1.038683797290876,0.9643185787444356,0.9284043722060534
512,45,ff,complete RFD,0.6633038240590802,0.5833360694791611,1.127969702117835,0.8122308970019569,0.7200821932335076
512,45,fixed,fixed-centre comparator,0.4315744729920153,,,,
512,43,ot,oracle rows + true directions,0.2780483087151857,0.2673286799712751,1.0400661064717416,0.9636054051658364,0.926484767814148
512,43,oo,oracle rows + oracle-fit directions,0.2788091835174954,0.2681071864328704,1.0398946272255192,0.963389088885197,0.926429528206678
512,43,ft,RFD rows + true directions,0.7178557179103652,0.6010214983760437,1.191775835064724,0.7992328562376645,0.6706234786127033
512,43,of,oracle rows + RFD directions,0.2786369602245703,0.26819025153616,1.0389473455843012,0.9633659683531338,0.9272519656049936
512,43,ff,complete RFD,0.7190870965286357,0.6019283231602912,1.1919564569938126,0.7985501197654661,0.6699490699345331
512,43,fixed,fixed-centre comparator,0.4160795347214572,,,,
512,44,ot,oracle rows + true directions,0.2664857390363295,0.2606098746691063,1.0210961698945162,0.965444194775106,0.9454978122920984
512,44,oo,oracle rows + oracle-fit directions,0.2668856372723772,0.2610787905486004,1.0206872380825942,0.965317494467846,0.9457524875898689
512,44,ft,RFD rows + true directions,0.5809480365415426,0.533220006267091,1.0765780977358526,0.8459766101474221,0.7858014313374873
512,44,of,oracle rows + RFD directions,0.2666500227107706,0.2608318557998569,1.0207826001691829,0.9653842462978164,0.9457295276563442
512,44,ff,complete RFD,0.5813087155434421,0.5335509627534932,1.0765127828314116,0.8457679174246445,0.7856552480502195
512,44,fixed,fixed-centre comparator,0.4031871157992598,,,,
512,46,ot,oracle rows + true directions,0.3021540263617904,0.2930842492014612,1.0295623190939562,0.9560866189158884,0.9286340430147756
512,46,oo,oracle rows + oracle-fit directions,0.3005209368788822,0.2916329791859448,1.029077100365464,0.9565302951036784,0.9295030418653556
512,46,ft,RFD rows + true directions,0.8526301416103695,0.668285395782331,1.2734073838200386,0.7439049870676047,0.5841846030733675
512,46,of,oracle rows + RFD directions,0.3010982410107853,0.2922523994815825,1.0287890369856385,0.9563412230983548,0.9295795238064004
512,46,ff,complete RFD,0.8541350387544734,0.6690572330665975,1.2741619965050286,0.743210884528253,0.5832938720247884
512,46,fixed,fixed-centre comparator,0.4369168058910999,,,,
512,47,ot,oracle rows + true directions,0.2871839209637835,0.2739127414699092,1.0480471576040542,0.961754547720175,0.9176634283507308
512,47,oo,oracle rows + oracle-fit directions,0.2873491551958282,0.2740820118167733,1.0480115239411063,0.9617063225322324,0.9176486141256172
512,47,ft,RFD rows + true directions,0.986484963581125,0.7191377594399176,1.3701404119192269,0.6948675290641627,0.5071505978652405
512,47,of,oracle rows + RFD directions,0.2877516260275083,0.2746756467116249,1.047294082991199,0.9615369411018748,0.9181155099774924
512,47,ff,complete RFD,0.9890180687165038,0.7205214534449949,1.3709321485435066,0.6934326464232211,0.5058110623198466
512,47,fixed,fixed-centre comparator,0.440015682614607,,,,
512,48,ot,oracle rows + true directions,0.2502307398217113,0.2422835978186593,1.032768091838062,0.970205472169708,0.939422392923654
512,48,oo,oracle rows + oracle-fit directions,0.2504023265155927,0.2424628002680388,1.0327156042053556,0.9701607034332927,0.9394267884426932
512,48,ft,RFD rows + true directions,0.6747894344605773,0.5719746597852928,1.1783016925443417,0.8202712896130758,0.6961470859316514
512,48,of,oracle rows + RFD directions,0.249272328796945,0.2416738035854155,1.0314350943768231,0.9703575488759584,0.9407839176368468
512,48,ff,complete RFD,0.6777260170917896,0.5740644439555584,1.1790358396821108,0.8188101209596736,0.6944743267350038
512,48,fixed,fixed-centre comparator,0.2969834506220475,,,,
512,49,ot,oracle rows + true directions,0.2709090080370137,0.2633332048718979,1.0283234434104624,0.9647049410114448,0.9381337624784424
512,49,oo,oracle rows + oracle-fit directions,0.2701694306057057,0.26272241381304,1.027867130057642,0.964871459459886,0.9387122432894384
512,49,ft,RFD rows + true directions,0.4990635092237961,0.4598357452646687,1.0819510803635444,0.8880039906311723,0.8207431987893534
512,49,of,oracle rows + RFD directions,0.2707260864559271,0.2632851215750083,1.0277542342459696,0.964718064906651,0.938666105924082
512,49,ff,complete RFD,0.4993763621159292,0.4601244807496319,1.0819219631646158,0.8878544149886749,0.8206270370847316
512,49,fixed,fixed-centre comparator,0.3563747378529599,,,,
512,50,ot,oracle rows + true directions,0.2682606857685499,0.2596617568848419,1.0330759411584551,0.9656996282548096,0.9347808711641352
512,50,oo,oracle rows + oracle-fit directions,0.269063021857806,0.2603857314467331,1.0332850565843468,0.9655046715883616,0.9344030143820702
512,50,ft,RFD rows + true directions,0.8198825413847759,0.6882506655323956,1.1710270044933044,0.7254729639305758,0.6195185603294291
512,50,of,oracle rows + RFD directions,0.2682423512458781,0.2601068623137559,1.0311418616879782,0.9655798362524424,0.9364180353145484
512,50,ff,complete RFD,0.8224225220161756,0.6899564046187475,1.171443332522207,0.7238509236891055,0.617913733932481
512,50,fixed,fixed-centre comparator,0.4324717600895285,,,,
512,51,ot,oracle rows + true directions,0.2841396119910028,0.2730708637583162,1.0405281327398976,0.9619939206493392,0.9245246624098828
512,51,oo,oracle rows + oracle-fit directions,0.2843711280838092,0.2733609304724436,1.040274410277025,0.9619115352729896,0.924670957749343
512,51,ft,RFD rows + true directions,0.690298478172843,0.6120907075831764,1.1099379241172789,0.7907875604043899,0.7124610694181785
512,51,of,oracle rows + RFD directions,0.286104615937258,0.2751973588528679,1.0396326576828872,0.9613877540724172,0.9247379321607108
512,51,ff,complete RFD,0.6938357978157327,0.6146759423744798,1.1106206996532195,0.7887797448375847,0.7102152382752036
512,51,fixed,fixed-centre comparator,0.4241518775980989,,,,
512,52,ot,oracle rows + true directions,0.2631677622248996,0.2567014109555234,1.0244705536769716,0.9664907581624582,0.9434051127126928
512,52,oo,oracle rows + oracle-fit directions,0.2625355581509417,0.2561786235552448,1.0240527315946846,0.966629459944885,0.9439254738763516
512,52,ft,RFD rows + true directions,0.6165243480708261,0.578165705152762,1.0299910610255665,0.8159193694141657,0.7921616024528905
512,52,of,oracle rows + RFD directions,0.2617645192563769,0.255606225295385,1.0232267132222677,0.9667809770523234,0.9448355526292022
512,52,ff,complete RFD,0.6172543668385669,0.5789047152983876,1.0295733584852882,0.815395199032526,0.7919738718104925
512,52,fixed,fixed-centre comparator,0.331291159420597,,,,
512,54,ot,oracle rows + true directions,0.2892482428063237,0.27677103464497,1.0449736267356848,0.9609358950427196,0.9195790883684938
512,54,oo,oracle rows + oracle-fit directions,0.2895911045485063,0.2772225640320773,1.0445354006942855,0.960805729578816,0.9198402743843668
512,54,ft,RFD rows + true directions,0.951197088125583,0.7283166221414022,1.297066549953735,0.6852407590858398,0.5283003860598221
512,54,of,oracle rows + RFD directions,0.29021738764385,0.2778669199486481,1.044381783023135,0.9606195786044815,0.9197973329483116
512,54,ff,complete RFD,0.9530883820749658,0.7290249183427768,1.2984090842710243,0.6844871572464363,0.5271737278630741
512,54,fixed,fixed-centre comparator,0.4316597719298383,,,,
512,53,ot,oracle rows + true directions,0.282469783633351,0.2645643943386935,1.0633370062914271,0.964368021684772,0.9069260413010292
512,53,oo,oracle rows + oracle-fit directions,0.2829211726413698,0.2649588677183959,1.063462479034006,0.9642597152310084,0.9067171942980928
512,53,ft,RFD rows + true directions,0.8281572724039039,0.6705514004768797,1.2278726277512984,0.7418630731600647,0.6041856918976182
512,53,of,oracle rows + RFD directions,0.2826294678823875,0.2650834546569466,1.0622569889014362,0.9642254726292698,0.907713936178901
512,53,ff,complete RFD,0.830457511395582,0.6717778093392845,1.2289885663947124,0.7407527083172304,0.6027336043412173
512,53,fixed,fixed-centre comparator,0.4057345733087709,,,,
512,55,ot,oracle rows + true directions,0.2785583267324441,0.2649486421963907,1.0502680967931572,0.964262524937213,0.9181108403477646
512,55,oo,oracle rows + oracle-fit directions,0.2783628830098595,0.2647859901430613,1.0501807952952815,0.9643072017899476,0.9182297049326742
512,55,ft,RFD rows + true directions,1.0685591499001346,0.7309916285210897,1.4617899807587211,0.6823864294020546,0.4668156427285621
512,55,of,oracle rows + RFD directions,0.2781927737760511,0.2647530812429671,1.0497388654122348,0.9643162375343242,0.9186248783459448
512,55,ff,complete RFD,1.0691508824263285,0.731208394198947,1.4621656201214976,0.6821541499199409,0.466536855013222
512,55,fixed,fixed-centre comparator,0.3320131491811358,,,,
512,56,ot,oracle rows + true directions,0.2655718782121957,0.2554874880160606,1.0393007471091669,0.9668123620782078,0.9302527346077764
512,56,oo,oracle rows + oracle-fit directions,0.2669485151541374,0.2569137959692294,1.0389381935264264,0.9664343233974472,0.9302134904840852
512,56,ft,RFD rows + true directions,0.5521952246607708,0.503735552009785,1.0900659140172515,0.8638579128776892,0.792482272649081
512,56,of,oracle rows + RFD directions,0.2642465325870738,0.2546326521574471,1.037666761260478,0.9670378547167968,0.9319348858607686
512,56,ff,complete RFD,0.5530363478513849,0.5046603396479316,1.0895195393758406,0.8633179840513197,0.7923841224049031
512,56,fixed,fixed-centre comparator,0.3992928829643489,,,,
512,57,ot,oracle rows + true directions,0.2772958087256099,0.2668709044601051,1.0390508493757806,0.9637322866608992,0.927512149419704
512,57,oo,oracle rows + oracle-fit directions,0.277746979042473,0.2673255518422321,1.03897492495098,0.9636062729830304,0.927458642015344
512,57,ft,RFD rows + true directions,0.862214858408871,0.713375976670453,1.1850429805466351,0.7007815036867606,0.5913553476039367
512,57,of,oracle rows + RFD directions,0.2824021538753069,0.2729151309526584,1.0346212229026224,0.9620381132247796,0.9298457173783736
512,57,ff,complete RFD,0.870003817429915,0.7183323796412294,1.1865210538643678,0.6957000735654472,0.5863360547203349
512,57,fixed,fixed-centre comparator,0.4215090745371399,,,,
512,58,ot,oracle rows + true directions,0.2956214465961913,0.2803595147241102,1.0536531731558272,0.9598950684859576,0.9110161606697847
512,58,oo,oracle rows + oracle-fit directions,0.2956334980409885,0.2804412027313089,1.0534227797205664,0.9598712058451472,0.9111927559604938
512,58,ft,RFD rows + true directions,1.0386903325143906,0.7320749643708813,1.4180713183868148,0.6812240795372495,0.4803877426363886
512,58,of,oracle rows + RFD directions,0.2956023017237009,0.280379833733183,1.053526036705894,0.959889133616874,0.9111204661046642
512,58,ff,complete RFD,1.0390565681169506,0.7322633464639448,1.4181979103916162,0.6810215792656095,0.4802020749540904
512,58,fixed,fixed-centre comparator,0.4192631470772819,,,,
512,60,ot,oracle rows + true directions,0.2727609089545045,0.2611693932775623,1.0439635739159945,0.9652929855826312,0.9246424010387038
512,60,oo,oracle rows + oracle-fit directions,0.2728571530092131,0.2612277093064978,1.0440878004355296,0.9652772057240758,0.9245172727058216
512,60,ft,RFD rows + true directions,0.975034288389468,0.7731265309287463,1.2283622701379495,0.6342518168472852,0.5163393831496114
512,60,of,oracle rows + RFD directions,0.2717752392162229,0.2603108093629447,1.0436277753374277,0.9655248741119044,0.925162109450114
512,60,ff,complete RFD,0.975525461352204,0.7732055442637374,1.2289690009745642,0.6341554906486401,0.5160060914032487
512,60,fixed,fixed-centre comparator,0.395251312873508,,,,
512,61,ot,oracle rows + true directions,0.2892398239881631,0.2799142306201557,1.032878970466126,0.9600250119118388,0.9294651545462204
512,61,oo,oracle rows + oracle-fit directions,0.289362554621469,0.2800481698453358,1.0328125279753515,0.9599859491504436,0.9294871267996024
512,61,ft,RFD rows + true directions,1.063359170567429,0.7549971941494332,1.4045350466475617,0.6557280204676962,0.466864833336008
512,61,of,oracle rows + RFD directions,0.2899882849441353,0.2809428161936455,1.0315878480398977,0.9597245094448636,0.9303371605902684
512,61,ff,complete RFD,1.0640852824788725,0.7548687894367673,1.4058429002039714,0.6558758348454908,0.4665356525614141
512,61,fixed,fixed-centre comparator,0.3768938522104215,,,,
512,59,ot,oracle rows + true directions,0.2793979955736963,0.2686155524099492,1.0401170001022964,0.9632474682050804,0.9260953028460688
512,59,oo,oracle rows + oracle-fit directions,0.2786964698528519,0.2680336228126867,1.0397620261827272,0.9634095583093966,0.9265673625784902
512,59,ft,RFD rows + true directions,0.8993470977628273,0.670165625207035,1.3419642301249184,0.7422115835736223,0.553078514994794
512,59,of,oracle rows + RFD directions,0.2782192219642163,0.2676359596210715,1.0395262140830157,0.9635201051964136,0.9268838939731328
512,59,ff,complete RFD,0.9004182612217112,0.6706093240037897,1.3426735760704114,0.7418107134297671,0.5524877577473571
512,59,fixed,fixed-centre comparator,0.399995188216844,,,,
512,62,ot,oracle rows + true directions,0.2789328730837637,0.2713304810970287,1.0271648163692186,0.9624862440719114,0.937031943397428
512,62,oo,oracle rows + oracle-fit directions,0.2782050962463021,0.2707566945412008,1.0265922261329357,0.9626478132531766,0.9377119646418608
512,62,ft,RFD rows + true directions,0.9002510565333277,0.6854346445610523,1.3117704399512626,0.728134155245765,0.5550774229009292
512,62,of,oracle rows + RFD directions,0.2772415375174681,0.2700038983477626,1.0257938379404548,0.9628592290033944,0.9386478972583632
512,62,ff,complete RFD,0.9010311676590388,0.6860062125856115,1.3117640149739669,0.7275956818824207,0.5546696460467095
512,62,fixed,fixed-centre comparator,0.3845026904152321,,,,
512,63,ot,oracle rows + true directions,0.2381395458178868,0.2289157463275864,1.039081781380805,0.9734462394417496,0.936833131794656
512,63,oo,oracle rows + oracle-fit directions,0.238776278109206,0.2294793421118668,1.0392933965764617,0.973313531984378,0.9365146889132292
512,63,ft,RFD rows + true directions,0.7034035312553186,0.5870986894862227,1.1969320113200297,0.8095153666259585,0.6763252707504992
512,63,of,oracle rows + RFD directions,0.2393121474488216,0.2302889024797518,1.038217046506924,0.9731223054655932,0.9373014137454766
512,63,ff,complete RFD,0.7048329552890826,0.5880279739708791,1.1974439836447266,0.8088405911103269,0.6754725917519866
512,63,fixed,fixed-centre comparator,0.39129351833251,,,,
2048,1,ot,oracle rows + true directions,0.2612288122198916,0.2533408423768441,1.03108665615415,0.967377081382328,0.9382112314308744
2048,1,oo,oracle rows + oracle-fit directions,0.2621868065199756,0.2542401969066036,1.031202358038382,0.9671411077381064,0.9378771297399504
2048,1,ft,RFD rows + true directions,0.4774012285709352,0.4369561746639895,1.0917878523665732,0.8994827966242673,0.8238622500465973
2048,1,of,oracle rows + RFD directions,0.2625354120830268,0.2546180749711358,1.031029805089886,0.9670416929470996,0.9379376698647354
2048,1,ff,complete RFD,0.4783311758398825,0.4377365547319249,1.0919436869395456,0.899103280302894,0.8233971138409742
2048,1,fixed,fixed-centre comparator,0.3625820316972498,,,,
2048,0,ot,oracle rows + true directions,0.2728463941052148,0.2620517342499843,1.0410409530074722,0.9650538267768156,0.927008513919518
2048,0,oo,oracle rows + oracle-fit directions,0.2729248923806348,0.2621665963128461,1.040895369563308,0.9650226296713136,0.927108197316868
2048,0,ft,RFD rows + true directions,0.4219885395809468,0.39449797622121,1.068715614512853,0.9188968096349938,0.8598141518254602
2048,0,of,oracle rows + RFD directions,0.2728767189226266,0.2621125808401672,1.04092339263208,0.9650373023698654,0.9270973341560432
2048,0,ff,complete RFD,0.4222663394714744,0.3947534285413668,1.068715720936092,0.9187870975665888,0.8597114083451675
2048,0,fixed,fixed-centre comparator,0.3334504072903668,,,,
2048,2,ot,oracle rows + true directions,0.2604226647324569,0.2507106983968095,1.038518497300421,0.9680620567450128,0.9321567783929164
2048,2,oo,oracle rows + oracle-fit directions,0.2600016830065788,0.2503588640245014,1.038305187616751,0.968153107315347,0.9324359724500402
2048,2,ft,RFD rows + true directions,0.6534859479477416,0.5706296380325211,1.139681553750746,0.8212075354006894,0.7205587672258591
2048,2,of,oracle rows + RFD directions,0.260615875233906,0.250953737134658,1.0383045311074297,0.9679990815172034,0.9322882184524032
2048,2,ff,complete RFD,0.6539094385123551,0.5709773200809769,1.1396858576561586,0.8209658336088937,0.7203439685539889
2048,2,fixed,fixed-centre comparator,0.3597468823999306,,,,
2048,4,ot,oracle rows + true directions,0.2700792958636392,0.2614015405249846,1.0331422999622628,0.965230145929542,0.9342664083783992
2048,4,oo,oracle rows + oracle-fit directions,0.2695479086552501,0.2609751525419849,1.032784711799512,0.9653455183278616,0.9347015958881252
2048,4,ft,RFD rows + true directions,0.5002357529790699,0.4558234451792567,1.0961303887285263,0.8900702145476574,0.812011256781329
2048,4,of,oracle rows + RFD directions,0.2694690549006239,0.2608796686334236,1.0328648082244227,0.9653713267410188,0.9346540990205384
2048,4,ff,complete RFD,0.4999092098895579,0.455599929529558,1.0959464558680991,0.8901846461339703,0.8122519502367977
2048,4,fixed,fixed-centre comparator,0.3991943065395838,,,,
2048,3,ot,oracle rows + true directions,0.2782291688821345,0.2692621247146184,1.0331338862553343,0.9630669282008232,0.9321801762707892
2048,3,oo,oracle rows + oracle-fit directions,0.2793209085176436,0.2702771775310236,1.0332837406255488,0.9627825545292478,0.931769771143771
2048,3,ft,RFD rows + true directions,0.4851360855397889,0.4449761359821629,1.0888123415411337,0.8955424269158798,0.8224947428941753
2048,3,of,oracle rows + RFD directions,0.279149383714892,0.2701475025907046,1.0331375464516015,0.9628189481122632,0.9319368475370452
2048,3,ff,complete RFD,0.4858204405040891,0.4455389736598227,1.088954369894031,0.8952625441456556,0.8221304481589766
2048,3,fixed,fixed-centre comparator,0.4179556436167467,,,,
2048,6,ot,oracle rows + true directions,0.2822714441207823,0.2718482706353977,1.0383380594611835,0.9623401258144358,0.9268081017022676
2048,6,oo,oracle rows + oracle-fit directions,0.2815516972219133,0.2712727606852459,1.0378845245018546,0.9625025139240968,0.9273695591386348
2048,6,ft,RFD rows + true directions,0.537596512938324,0.4946784128656429,1.0795595402739904,0.8690761001458555,0.8050284099432675
2048,6,of,oracle rows + RFD directions,0.2813108651121185,0.2710504432111282,1.037847679339002,0.9625651444110428,0.9274628286725984
2048,6,ff,complete RFD,0.5372178196500819,0.494477586980493,1.079178240486896,0.8691903795912315,0.8054187408366171
2048,6,fixed,fixed-centre comparator,0.3624702527309438,,,,
2048,7,ot,oracle rows + true directions,0.2829283293685764,0.2743782527697267,1.0306509264297434,0.9616218458453571,0.9330238019350467
2048,7,oo,oracle rows + oracle-fit directions,0.2825423967676716,0.2740777025793831,1.0303487840159546,0.9617075506352272,0.9333805848606068
